ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MD,2021-05-21,1012,523,0,489,0,0
ML,2021-05-21,13,5,0,8,0,0
NC,2021-05-21,47,31,0,16,0,0
PV,2021-05-21,296,144,0,152,0,0
RI,2021-05-21,48,21,0,26,0,1
VC,2021-05-21,125,93,0,32,0,0
AN,2021-05-22,938,539,0,399,0,0
AR,2021-05-22,154,153,0,1,0,0
AS,2021-05-22,64,58,0,6,0,0
CB,2021-05-22,38,38,0,0,0,0
CE,2021-05-22,3,0,0,3,0,0
CL,2021-05-22,179,79,0,100,0,0
CM,2021-05-22,124,54,0,70,0,0
CN,2021-05-22,99,73,0,26,0,0
CT,2021-05-22,438,247,0,8,44,139
EX,2021-05-22,43,29,0,14,0,0
GA,2021-05-22,143,120,0,23,0,0
IB,2021-05-22,31,27,0,4,0,0
MC,2021-05-22,89,49,0,40,0,0
MD,2021-05-22,702,312,0,390,0,0
ML,2021-05-22,8,2,0,6,0,0
NC,2021-05-22,55,37,0,18,0,0
PV,2021-05-22,357,179,0,178,0,0
RI,2021-05-22,39,19,0,20,0,0
VC,2021-05-22,125,87,0,38,0,0
AN,2021-05-23,821,411,0,410,0,0
AR,2021-05-23,116,115,0,1,0,0
AS,2021-05-23,30,24,0,6,0,0
CB,2021-05-23,27,27,0,0,0,0
CE,2021-05-23,2,1,0,1,0,0
CL,2021-05-23,183,68,0,115,0,0
CM,2021-05-23,107,52,0,55,0,0
CN,2021-05-23,98,68,0,30,0,0
CT,2021-05-23,499,247,0,5,48,199
EX,2021-05-23,36,24,0,12,0,0
GA,2021-05-23,94,84,0,10,0,0
IB,2021-05-23,21,17,0,4,0,0
MC,2021-05-23,60,23,0,37,0,0
MD,2021-05-23,628,276,0,352,0,0
ML,2021-05-23,11,2,0,9,0,0
NC,2021-05-23,48,26,0,22,0,0
PV,2021-05-23,322,138,0,184,0,0
RI,2021-05-23,41,18,0,23,0,0
VC,2021-05-23,102,68,0,34,0,0
AN,2021-05-24,1222,642,0,580,0,0
AR,2021-05-24,122,122,0,0,0,0
AS,2021-05-24,65,57,0,8,0,0
CB,2021-05-24,39,39,0,0,0,0
CE,2021-05-24,16,0,0,16,0,0
CL,2021-05-24,244,85,0,159,0,0
CM,2021-05-24,211,117,0,94,0,0
CN,2021-05-24,133,92,0,41,0,0
CT,2021-05-24,815,355,0,7,51,402
EX,2021-05-24,67,55,0,12,0,0
GA,2021-05-24,141,115,0,26,0,0
IB,2021-05-24,40,30,0,10,0,0
MC,2021-05-24,99,54,0,44,0,1
MD,2021-05-24,954,430,0,524,0,0
ML,2021-05-24,18,7,0,11,0,0
NC,2021-05-24,76,45,0,31,0,0
PV,2021-05-24,349,178,0,171,0,0
RI,2021-05-24,54,30,0,23,1,0
VC,2021-05-24,180,131,0,49,0,0
AN,2021-05-25,1413,816,0,597,0,0
AR,2021-05-25,127,127,0,0,0,0
AS,2021-05-25,67,61,0,6,0,0
CB,2021-05-25,34,33,0,1,0,0
CE,2021-05-25,6,0,0,6,0,0
CL,2021-05-25,220,92,0,128,0,0
CM,2021-05-25,213,115,0,98,0,0
CN,2021-05-25,108,76,0,32,0,0
CT,2021-05-25,722,485,0,16,67,154
EX,2021-05-25,63,42,0,21,0,0
GA,2021-05-25,137,120,0,17,0,0
IB,2021-05-25,28,27,0,1,0,0
MC,2021-05-25,90,50,0,40,0,0
MD,2021-05-25,951,516,0,435,0,0
ML,2021-05-25,11,3,0,8,0,0
NC,2021-05-25,64,30,0,33,0,1
PV,2021-05-25,360,193,0,167,0,0
RI,2021-05-25,55,18,0,35,1,1
VC,2021-05-25,170,116,0,54,0,0
AN,2021-05-26,1350,758,0,592,0,0
AR,2021-05-26,138,138,0,0,0,0
AS,2021-05-26,71,68,0,3,0,0
CB,2021-05-26,38,36,0,2,0,0
CE,2021-05-26,7,0,0,7,0,0
CL,2021-05-26,245,101,0,144,0,0
CM,2021-05-26,212,117,0,95,0,0
CN,2021-05-26,119,82,0,37,0,0
CT,2021-05-26,975,480,0,13,64,418
EX,2021-05-26,53,36,0,17,0,0
GA,2021-05-26,126,112,0,14,0,0
IB,2021-05-26,40,33,0,7,0,0
MC,2021-05-26,69,31,0,37,0,1
MD,2021-05-26,842,436,0,406,0,0
ML,2021-05-26,12,4,0,8,0,0
NC,2021-05-26,62,43,0,19,0,0
PV,2021-05-26,283,147,0,136,0,0
RI,2021-05-26,40,11,0,29,0,0
VC,2021-05-26,178,114,0,64,0,0
AN,2021-05-27,1329,792,0,537,0,0
AR,2021-05-27,135,135,0,0,0,0
AS,2021-05-27,26,23,0,3,0,0
CB,2021-05-27,38,36,0,2,0,0
CE,2021-05-27,2,0,0,2,0,0
CL,2021-05-27,207,89,0,118,0,0
CM,2021-05-27,187,113,0,74,0,0
CN,2021-05-27,91,59,0,32,0,0
CT,2021-05-27,655,357,0,7,53,238
EX,2021-05-27,56,30,0,26,0,0
GA,2021-05-27,108,98,0,10,0,0
IB,2021-05-27,23,20,0,3,0,0
MC,2021-05-27,87,43,0,44,0,0
MD,2021-05-27,774,415,0,359,0,0
ML,2021-05-27,14,5,0,9,0,0
NC,2021-05-27,57,34,0,23,0,0
PV,2021-05-27,256,127,0,129,0,0
RI,2021-05-27,54,17,0,36,0,1
VC,2021-05-27,143,111,0,32,0,0
AN,2021-05-28,1341,781,0,560,0,0
AR,2021-05-28,111,111,0,0,0,0
AS,2021-05-28,77,71,0,6,0,0
CB,2021-05-28,34,33,0,1,0,0
CE,2021-05-28,3,0,0,3,0,0
CL,2021-05-28,253,129,0,124,0,0
CM,2021-05-28,172,115,0,56,1,0
CN,2021-05-28,87,62,0,25,0,0
CT,2021-05-28,729,365,0,5,57,302
EX,2021-05-28,53,34,0,19,0,0
GA,2021-05-28,94,79,0,15,0,0
IB,2021-05-28,38,31,0,7,0,0
MC,2021-05-28,63,36,0,27,0,0
MD,2021-05-28,850,467,0,383,0,0
ML,2021-05-28,5,2,0,3,0,0
NC,2021-05-28,77,53,0,24,0,0
PV,2021-05-28,334,143,0,191,0,0
RI,2021-05-28,44,14,0,27,0,3
VC,2021-05-28,164,113,0,51,0,0
AN,2021-05-29,1134,666,0,468,0,0
AR,2021-05-29,133,132,0,1,0,0
AS,2021-05-29,41,33,0,8,0,0
CB,2021-05-29,35,34,0,1,0,0
CE,2021-05-29,31,0,0,31,0,0
CL,2021-05-29,179,75,0,104,0,0
CM,2021-05-29,106,67,0,39,0,0
CN,2021-05-29,95,67,0,28,0,0
CT,2021-05-29,414,229,0,17,43,125
EX,2021-05-29,52,26,0,26,0,0
GA,2021-05-29,110,101,0,9,0,0
IB,2021-05-29,32,27,0,5,0,0
MC,2021-05-29,40,25,0,15,0,0
MD,2021-05-29,535,268,0,267,0,0
ML,2021-05-29,7,4,0,3,0,0
